Original	Filtered
801	304.6
742	277.4
508	148.4
753	106
819	279.4
740	287.4
757	246.8
806	276.6
800	303.6
742	276.8
755	247.2
805	275
813	308.2
750	287.8
756	252.4
507	156.4
574	33.8
785	158.4
761	275.4
808	279.8
791	301.2
738	269.8
765	248.8
806	281.4
782	296.4
734	262.8
765	246.4
806	281.4
786	298
507	174.4
783	117.4
806	292.2
781	296
734	262.2
762	245.2
805	279.2
783	296.2
734	263.4
761	244.8
805	278.6
783	296.2
732	262.6
508	142.4
736	99.2
791	258
730	266.6
765	244
808	282.2
771	293.2
732	255.4
774	248.8
807	287.2
769	291.8
732	254.2
769	246.8
842	298.2
521	213.6
773	121.8
766	270.2
806	282
774	293.2
729	256
765	243.4
805	281
747	281.8
734	241.8
772	249.2
796	281.6
778	288.8
507	169.6
781	116.6
806	291
765	289.6
734	252.6
772	249.2
668	230.4
759	204.4
696	233.8
782	230.4
820	297.2
908	355.2
750	344.8
726	240.4
685	209.6
808	234.2
730	276.8
771	246.4
729	254.2
748	236.6
700	228.8
789	235.6
825	303.4
747	293.8
701	228.6
996	319
784	411.2
507	173.2
1524	413.8
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
867	761.2
726	310.6
682	208.4
766	215.6
875	309.6
802	345.8
670	249.2
772	210.8
879	314.8
852	368.2
682	284
773	218.4
1524	573.4
784	728
677	241.2
734	199.8
854	282
834	346
701	280.8
740	216.6
853	285.2
843	349
746	304.2
743	244.8
851	286.2
1524	620.2
611	658.8
726	157
820	263.6
870	340
709	305.6
696	203.8
841	254
891	361
720	322.6
662	196.8
866	243.6
910	383.6
507	248.8
663	69.4
951	278.2
875	420.6
657	287.8
738	189.4
929	314.4
902	418.2
651	301.6
736	185
854	283.2
898	371.6
637	293.6
507	85
987	199
822	421
587	228
786	166.6
1014	377.2
954	490
680	344.4
756	210.4
995	351.6
1043	514.2
603	367
557	84.6
980	226.2
981	480.4
614	334.2
758	171.6
1033	368
980	511.8
704	369.6
681	194.8
934	282.2
933	433.6
605	301.8
827	193.8
912	361
1524	656.8
1524	1024
822	743.2
747	292
876	298.6
855	367.6
757	315.8
789	269.8
875	323.4
1202	505.8
903	582.4
782	354.6
834	302.8
829	332
508	200.6
717	91.6
961	314.6
830	408.6
793	315.2
831	308.2
855	340.6
829	344.6
801	317.8
831	313
858	341.8
832	347.6
803	320.4
508	185
508	8
864	150.4
810	342.4
853	327.2
856	354.2
815	339.6
818	316.2
854	332.4
858	355.6
819	342.4
820	319.4
856	334.4
862	358.4
508	220.4
732	97.6
878	290.4
856	369.2
821	342
817	319.4
868	337.4
862	365.6
820	345.2
839	327.6
873	352.6
863	369
825	347.8
507	197.8
508	7.4
886	159.2
827	362.4
866	342.6
882	372.4
849	368.8
836	343.8
869	349.2
888	376.6
854	374.4
839	348
874	353
891	380.8
508	237.8
646	63.2
939	263.2
881	415.8
854	370.2
853	353.6
890	367.8
894	391.6
869	384
854	363
889	368
903	394.6
860	385.8
508	219.2
508	8
910	168.8
851	386.4
880	362.6
911	392.4
888	401.8
855	374.8
885	367
914	396.6
891	404.8
861	379
889	372.2
922	402.2
508	256.4
646	63.2
965	273.6
914	444.6
889	404
874	383
911	388.8
932	419.4
896	417.6
878	388.8
914	392.4
936	422.8
898	420.8
508	242
507	7.6
968	191.4
891	437.2
894	392.2
940	412.4
930	436
889	413.6
906	395.8
946	422
936	442
893	418.8
906	398.2
903	404.8
507	244.6
508	7.4
507	7.6
508	7.4
507	7.6
507	7
507	7
508	7.4
507	7.6
508	7.4
507	7.6
508	7.4
508	8
508	8
507	7.6
507	7
507	7
507	7
734	97.8
508	143.6
507	7.6
984	197.8
509	294
508	8.6
616	51.2
1163	334.8
507	400.6
508	7.4
672	73.6
508	106.4
508	8
1383	358
1330	861.8
540	514
507	26.8
1296	322.6
1524	887.2
1042	831.2
628	376.4
508	80
1524	414.4
1524	1024
1092	851.2
508	358.4
940	180.8
1524	673.6
1524	1024
1116	860.8
508	372.8
1097	243.6
1524	767.8
1524	1024
1524	1024
838	749.6
507	205.6
1524	413.8
1524	1024
1524	1024
1245	912.4
508	450.2
1129	256.4
1524	787
1524	1024
1524	1024
1100	854.4
507	362.8
507	7
1524	413.8
912	779.2
507	250
1524	413.8
1524	1024
1524	1024
1143	871.6
507	388.6
832	137
1524	608.8
1524	1024
1179	886
1142	664.2
537	400
1524	431.8
1524	1024
1521	1022.8
737	707.4
508	145.4
1337	339.6
1524	911.8
797	733.2
507	181
508	7.4
1232	297.6
950	619.2
507	272.8
512	9
928	178.4
507	259.6
508	7.4
1278	316
613	512
508	71
508	8
783	118
507	172.6
507	7
1014	209.8
1024	518
507	317.2
508	7.4
1239	300.4
638	498.6
508	86
508	8
984	198.4
508	293.6
508	8
1470	392.8
1205	864
508	426.2
507	7.6
1302	325
1061	705.6
508	339.8
508	8
1524	414.4
1438	989.6
509	566.4
508	8.6
1524	414.4
1524	1024
1524	1024
724	704
1462	519.2
1524	986.8
1524	1024
1524	1024
1524	1024
1300	934.4
1497	878.8
1524	1007.8
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
874	764
1328	555.6
1524	906.4
1524	1024
1503	1015.6
617	648.6
508	73.4
1509	408.4
1524	1015
821	742.8
507	195.4
508	7.4
1295	322.8
508	480.2
507	7.6
1143	261.4
1275	695.8
532	477.8
508	22.4
896	163.2
1217	524.4
785	544.2
508	174.2
507	7.6
1262	309
508	460.4
508	8
1502	405.6
1053	822.4
508	335
508	8
1377	355.6
1043	743.4
507	328.6
507	7
1358	347.4
927	685.6
507	259
507	7
1226	294.6
723	524.8
507	136.6
508	7.4
890	160.8
507	236.8
508	7.4
507	7.6
507	7
507	7
752	105
507	154
507	7
794	121.8
508	179.6
507	7.6
508	7.4
507	7.6
507	7
551	24.6
507	33.4
507	7
507	7
508	7.4
508	8
508	8
508	8
508	8
507	7.6
507	7
508	7.4
507	7.6
508	7.4
507	7.6
508	7.4
507	7.6
507	7
507	7
507	7
508	7.4
508	8
508	8
508	8
508	8
507	7.6
507	7
508	7.4
507	7.6
507	7
507	7
508	7.4
507	7.6
507	7
507	7
508	7.4
508	8
507	7.6
507	7
507	7
507	7
507	7
508	7.4
507	7.6
507	7
920	172.2
1010	456
1002	506.8
1094	538.8
1046	574.8
972	516.4
987	478
1071	520.6
1092	579.4
1017	562
964	495.8
1158	541.6
1078	626
1095	584.8
1016	563.4
996	508
1013	502.8
1070	535.8
1090	578
1020	562
965	498
1013	484.2
1072	536.6
1088	578.4
508	356
1076	235.2
996	544
1082	530.4
1096	587.6
998	556.8
974	488.4
1059	508
1095	573.4
1055	579
971	521.4
988	477.8
782	405.6
510	173.2
1107	248.8
956	546.6
1061	498
1068	563.8
1056	563.2
976	524
987	480.4
1076	522.6
1085	579.6
1012	555.8
959	490.8
508	278.6
721	93.2
1134	386.2
949	560
1014	475
1361	652.8
927	687.4
986	450.6
1005	493.6
1042	519.8
1053	546.4
1034	545.4
995	518.4
580	329
507	50.8
507	7
507	7
507	7
507	7
507	7
507	7
508	7.4
508	8
508	8
507	7.6
507	7
507	7
507	7
508	7.4
507	7.6
507	7
507	7
508	7.4
508	8
507	7.6
706	86.6
507	126.4
508	7.4
1362	349.6
1421	885.6
666	619
508	102.8
1417	371.6
1524	959.8
1524	1024
1524	1024
1182	887.2
1500	809.2
1524	1009.6
1524	1024
1524	1024
1524	1024
1000	814.4
508	303.2
684	78.4
1524	520
1524	1024
771	722.8
508	165.8
1524	414.4
1524	1024
1524	1024
1524	1024
1113	859.6
946	546.2
1350	607.6
1524	919.6
1524	1024
734	708
508	143.6
508	8
507	7.6
507	7
507	7
508	7.4
508	8
507	7.6
507	7
508	7.4
508	8
508	8
1192	281.6
1352	756
599	550.8
508	62.6
1524	414.4
1524	1024
1524	1024
762	719.2
508	160.4
1524	414.4
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1497	1013.2
509	601.8
712	90.2
507	130
507	7
507	7
508	7.4
508	8
508	8
585	38.8
508	54.2
1524	414.4
1524	1024
1524	1024
1524	1024
1098	853.6
1260	662.8
1524	865.6
1524	1024
1024	824
660	378.4
1067	322.8
958	523.4
1035	488.8
1044	538.6
1041	542.8
977	515.4
971	474.6
1054	504.2
1068	559.6
1033	554
970	507.8
508	285.2
675	74.8
1116	351.4
964	555.2
998	477.6
1062	523.6
1069	564.8
998	540.6
966	485.2
1038	494.8
1076	553.2
1058	568.8
988	530
507	295.6
864	149.8
1143	475.6
1053	607
974	521.4
1025	494.4
1068	542.2
1072	569.6
1001	543.6
953	481.8
1017	478.6
1066	536.6
1061	564
507	339.4
1045	222.2
999	526.6
1055	521.4
1064	558.6
995	536.4
1012	501.8
1055	529.2
1093	570.2
1061	580.2
999	536.2
993	496.6
792	412.6
507	178
1083	237.4
964	535.4
995	476.4
1077	527.8
1047	565
977	519
994	483.8
1065	522.4
1067	565.8
1006	542.6
966	490
508	282.8
822	133.6
1118	440.4
978	562
976	477.2
1067	512.4
1068	567.4
1010	544.8
968	493.2
1018	488
1062	535.6
1067	564
1010	544.2
508	309.2
946	183.2
1115	513.6
1059	592.6
1043	552.6
974	515.4
1040	500.4
1068	551.2
1064	566.4
1006	540.8
984	497.2
1042	507.2
1041	541.6
507	327.4
1124	253.8
970	562.4
1053	503.2
1059	555.4
1038	550.6
983	516
1004	491.4
1055	524.4
1074	562.6
1044	562
982	519.2
508	292.4
602	45.6
1152	322
968	578.4
1002	481.6
1019	508.8
1073	540.6
1033	557
982	512.6
1011	493.6
1059	530.2
1073	564.6
1034	557.4
508	323.6
852	145.6
1080	443.2
1068	575.2
1028	552
1014	522.4
1009	512
1054	527
1074	562
1034	558
983	513.6
1012	494.6
782	420
507	172
1097	243
963	543.4
1038	493
1076	553.2
1078	576.8
997	545.6
995	496.2
1060	521
1076	566.4
1033	558.8
984	513.4
508	293.6
576	35.2
1137	300.4
993	579.4
1013	501
1045	525.8
1069	554.6
1036	555.8
986	516
1006	494
1060	527.6
1074	565.6
1032	557.2
508	322.4
881	157.2
1105	470.6
1078	594.2
1022	555.6
980	505.2
990	484
1076	524.4
1050	565.6
994	527.6
996	494.8
1062	522.4
1074	566.8
507	347.2
1016	210.6
1006	512
1065	529.6
1074	568.6
1032	557.2
983	512.4
1017	496.6
1064	535.8
1076	568.8
1032	558.4
983	512.4
508	293
536	19.2
1139	277.2
968	570.6
1021	489.2
1064	538.2
1076	568.8
1033	558.8
986	514.2
997	490.4
1068	525.4
1071	569.2
1061	567
508	339.8
725	94.8
1155	397
1014	598.6
988	503.6
1020	500.8
1066	538.4
1078	570.8
983	540
990	485.8
1033	507.2
1074	549.4
1066	570.8
508	342.8
946	183.2
1071	496
1073	571.8
1049	563.4
995	527.4
1006	499.4
1052	524.4
1076	561.6
1055	567.6
997	531.8
1006	500.6
724	393.2
507	137.2
1144	261.8
969	574
1034	495
1043	537.6
1069	553.4
1010	545.4
985	500
1036	505.4
1071	550
1064	568.2
1016	544.8
508	312.8
661	69.2
1168	363.8
1013	606
988	503
1022	501.6
1062	538
1073	566.4
1028	555
986	511.2
1021	500
1067	539.4
1070	568.2
508	345.2
920	172.8
1057	474.8
1067	561
1059	563.8
1008	538.6
986	499.2
1017	498.4
1067	537
1069	567.8
1026	551.8
988	510.8
512	297.6
508	10.4
1011	209.2
986	501
1033	504.8
1062	544.6
1068	564.4
1016	547.2
987	504.4
1032	505
1065	545.2
1062	563.8
1019	544.8
507	314.2
507	7
1106	246.6
1001	564
987	495.4
1031	504.6
1037	533.4
1058	545.4
1018	542
986	505.2
1031	504
1061	543
1053	557.8
508	335
587	39.6
1151	312.6
1055	612.6
1034	546.6
986	514.8
994	489.2
1062	521.2
1053	558.4
1008	535
987	499.6
1032	505
1061	543.6
508	339.8
844	142.4
1044	424
1026	536.8
1067	542.4
1050	560.2
1041	546.4
995	522.6
1042	513.8
1066	551.6
1038	554.8
995	520.8
507	299.8
507	7
981	196.6
1004	490.2
999	502
1066	525.8
1053	560.8
1053	553
989	527.4
1032	506.2
1065	545.2
1054	560.6
1006	534.8
507	306.4
507	7
1114	249.8
1000	568.4
999	499.6
1032	512.2
1064	544.8
1068	565.6
1016	547.2
988	504.8
1034	506.4
1066	546.8
1056	562
508	336.8
512	9.6
1158	270.4
1042	611.6
1040	541.2
987	518.8
1032	505
1042	536
1058	548.4
1012	539.6
987	502
1031	504.6
1066	545
507	342.4
767	111
1060	384.2
1042	552.8
1064	550.8
1044	556
996	524.8
989	493.2
1055	515.4
1061	557.4
1020	544.6
988	507.2
696	371.2
508	120.8
507	7.6
508	7.4
508	8
508	8
507	7.6
507	7
508	7.4
507	7.6
507	7
600	44.2
1234	353.6
508	443.6
508	8
1524	414.4
708	697.6
508	128
508	8
596	43.2
507	60.4
508	7.4
508	8
507	7.6
507	7
508	7.4
508	8
507	7.6
508	7.4
508	8
508	8
507	7.6
508	7.4
508	8
507	7.6
507	7
507	7
508	7.4
508	8
507	7.6
507	7
507	7
507	7
507	7
507	7
508	7.4
508	8
508	8
508	8
507	7.6
508	7.4
507	7.6
507	7
507	7
508	7.4
507	7.6
508	7.4
508	8
508	8
508	8
508	8
507	7.6
508	7.4
507	7.6
508	7.4
508	8
508	8
1185	278.8
826	541.4
507	198.4
508	7.4
824	134.4
507	197.2
508	7.4
893	162
998	435
508	302
508	8
1524	414.4
1177	885.2
508	409.4
507	7.6
1524	413.8
1524	1024
747	713.2
508	151.4
1294	322.4
1524	886
1524	1024
1059	838
670	403.4
1239	397.6
1524	853
1524	1024
1524	1024
572	643.2
507	46
1524	413.8
1524	1024
1180	886.4
508	411.2
508	8
1524	414.4
509	618
507	8.2
508	7.4
507	7.6
507	7
851	144.6
508	213.8
508	8
1206	287.2
1114	669.2
508	371.6
508	8
752	105.6
704	232.8
507	125.2
508	7.4
793	122
644	233.4
507	89.2
1346	342.6
1524	917.2
1524	1024
933	787.6
508	263
1524	414.4
1524	1024
1524	1024
1498	1013.6
597	637.6
508	61.4
1524	414.4
1338	949.6
508	506
507	7.6
1238	299.4
791	559.2
508	177.8
508	8
771	113.2
508	165.8
508	8
508	8
507	7.6
507	7
1204	285.8
855	564.4
508	216.2
508	8
1524	414.4
1524	1024
714	700
1028	339.6
1524	726.4
1524	1024
1524	1024
1524	1024
1524	1024
1104	856
1000	562.4
1021	508.4
1042	529.4
1066	551.6
1040	555.6
1006	526.4
1007	506.4
1036	518.6
1058	544.8
1524	744.4
1524	1024
912	779.2
1044	464.8
1058	549.6
1059	558.4
1033	548.6
1004	521.4
1017	509.2
1048	529.4
1060	552.8
1038	551.2
1041	539.2
1524	734.2
1185	888.4
1044	628.6
1059	550
1019	543
1007	514.2
1026	514.6
1055	537.6
1060	557
1029	547.6
1000	517.4
1018	507.2
1524	720.4
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1165	880.4
508	402.2
507	7.6
507	7
529	15.8
1134	271
978	571.6
1097	525.6
951	538.6
938	445.8
1079	494.4
1156	609.8
1114	639.2
916	534.8
949	429.2
720	357.4
676	202.4
1017	312.4
921	478.6
1098	491.8
1152	619.6
1072	620
855	485.2
941	389.4
1161	529
1226	687
1090	671.6
892	510.8
602	276
1524	470.8
507	617.2
508	7.4
507	7.6
508	7.4
508	8
508	8
508	8
508	8
1192	281.6
1228	706.4
946	615.2
905	429.6
951	423.4
1079	502.2
994	545
957	479.2
1029	485.8
1118	564.6
673	440
1119	351.4
795	489.4
1217	463.8
1486	824.6
984	785.2
826	420.8
889	351.2
1333	566.6
1007	702.6
885	458.2
675	301
1392	461.8
507	538
508	7.4
721	93.2
1524	542.2
891	770.8
922	403.4
1049	472.8
1068	556.6
1026	551.2
950	495.6
993	467.2
1085	529.8
1076	581.4
508	348.8
998	204
1034	512.4
1092	557.2
1090	591.2
978	545.2
965	472.8
1038	494.2
1095	560.8
1018	564.2
948	490
1008	472
1048	524
767	435.6
1054	381.8
937	507.2
1042	479
1101	565.6
1086	595
988	546.8
962	477.6
1070	505.2
1100	582
1049	579.6
959	513
508	278.6
920	172.8
1130	504
508	381.2
791	121.2
1494	572.2
1513	1001.6
1501	1008.2
1524	1010.2
1357	957.2
644	571.8
1072	315.2
1105	585.2
960	547
508	279.2
913	170
951	428.2
642	327.4
959	268.8
973	464.6
1080	515.8
1057	570.8
966	520.6
953	460.8
1065	497.8
1097	577.8
1041	574.6
952	505.4
988	466.4
1089	528.4
598	392.6
1069	286.4
933	514.6
1049	479.4
1102	570.2
1070	589.2
974	531.6
966	470.8
1074	509.2
1102	585.2
1038	576.4
988	518
507	295.6
984	197.8
1156	552.8
989	589.2
980	485.4
1083	521.2
1105	591.8
1050	583
971	518.4
1004	484.2
1076	532.8
1100	585.6
1042	576.8
508	328.4
1020	212.8
1069	539.6
1098	580.6
1036	573.2
959	505.2
992	472.2
1089	530.8
1085	587.4
1004	552.6
951	482.8
1025	480.6
840	451
514	209.6
1059	232
960	519.4
1076	506.4
1095	583.6
1062	581.8
1145	595.2
1034	600.6
1074	550
1067	571.2
1057	563
1017	541
508	313.4
507	7.6
1086	238.6
1005	553.6
988	498.2
1030	504.8
1057	540.8
1049	553.8
1013	534.6
988	503
1025	502.8
1057	537.8
1048	553.4
507	331.6
521	12.6
1146	271
1043	604.8
1026	536.2
986	510
1017	498.4
1052	531
1055	553.2
1025	543
988	510.2
1013	498
1044	525.4
507	329.2
507	7
508	7.4
507	7.6
507	7
508	7.4
508	8
1047	223.6
1020	536.2
1055	534
1042	549.8
1000	525.2
992	496.8
1033	508.4
1048	539
1045	546.8
1012	531.8
507	310
936	178.6
537	276.4
508	25.4
1462	389.6
1524	986.8
1524	1024
908	777.6
508	248
1524	414.4
507	617.2
1119	251.8
1081	603.8
1064	574.2
941	514.8
1024	474.2
1097	553.2
1092	595
993	552.4
950	475.8
1056	492.4
1104	575.2
1062	587.2
1061	561.6
925	506.6
1061	479.4
1070	564.6
1044	559.6
957	509.2
975	464.2
1083	518.2
1101	590.2
999	560.2
937	474.2
1036	476.6
1054	543.2
888	487.6
1013	438
942	484.6
984	458.8
1083	523.6
1038	565
938	498
1013	468
1078	539
1086	581.2
993	548.8
948	475
1524	678.4
1021	822.8
1069	540.2
975	531.4
941	461.4
1062	489.4
1100	577.2
1023	569.2
945	491.8
980	459
1086	522.4
1080	583.6
987	542.8
507	295
1047	223
1089	563.8
1050	573.4
1035	544
957	503.8
1045	492.2
1095	565
1052	577.8
962	516
972	466
1069	510.8
1269	649
527	472.2
1033	229.4
969	507.4
1088	516.6
1090	588.8
995	552
960	481
1050	496
1095	568
1056	579.4
969	521.2
978	472.6
629	338.4
637	132.2
1073	311.4
948	523
1033	482
1052	540.6
1061	555.6
961	521
975	466.6
1078	516.2
1089	582.4
1029	565
956	499.8
508	276.8
930	176.8
1102	498.8
956	543.6
980	465.6
1023	497.2
1086	548.2
1011	556
956	489
1002	474.4
1083	534.4
941	526.2
964	450.2
508	281.6
1055	226.8
1033	546.2
1018	527
988	506
1022	501.6
1048	532.4
1053	550
1012	536.6
993	504.4
1022	504.6
984	506.8
1055	512.4
507	335.8
1049	223.8
994	527
1085	530.4
1057	573.8
983	527.4
971	478.2
1017	489.4
1088	545.4
1041	569.2
1014	530.2
970	496.4
580	314
641	104.4
1067	311.4
948	519.4
1035	482.8
1085	555
1059	574.6
978	526.6
969	474.4
1057	504.2
1088	569.4
1036	567.2
960	505.6
508	279.2
1108	248
1088	600
1020	560.8
945	490
995	465
1107	539.8
1083	597.4
970	537.8
947	460.8
1057	491
1126	584.6
1069	603.2
1026	551.8
922	484.4
1061	477.6
1086	571
1044	569.2
936	500.8
978	452.8
1085	520.8
1086	585.4
993	548.8
959	479.4
1041	491.8
1524	734.2
635	668.4
1036	295.4
964	507.2
1068	505.6
1082	573.6
1024	558.8
963	499.6
1004	479.4
1066	528.8
1077	570.4
1022	555
966	499.6
508	282.8
697	83.6
1105	360.2
952	543.8
1009	474.8
1062	530.2
1082	570
1014	554.8
969	496
1001	481.8
1066	527
1078	570.8
1012	551.6
507	310
966	190.6
1100	519.6
1055	582
1006	535.4
968	490.8
1032	493.6
1073	548.4
1061	568.2
997	535.4
978	489.4
1053	508
1101	572.2
508	363.8
1061	229.2
974	526.2
1062	509.2
1077	568
1014	551.8
965	494.4
1012	483.8
1106	549.6
952	544.4
976	461.6
1002	486.4
1059	524.8
508	338.6
1022	213.6
1002	514
1009	504.8
1019	513
1052	532.2
1022	540
999	512.8
1014	505
1041	524.8
1048	543.8
1023	538
508	317
507	7.6
507	7
508	7.4
507	7.6
508	7.4
507	7.6
507	7
507	7
507	7
507	7
507	7
508	7.4
508	8
508	8
508	8
508	8
508	8
507	7.6
508	7.4
507	7.6
507	7
507	7
507	7
508	7.4
508	8
508	8
507	7.6
673	73.4
508	107
507	7.6
1175	274.2
935	579
507	263.8
508	7.4
1474	394.4
1269	892
507	464.2
507	7
641	60.6
507	87.4
508	7.4
1326	335.2
589	531.2
507	56.2
1095	242.2
1524	766.6
1396	972.8
507	540.4
507	7
1212	289
971	615.6
508	285.8
508	8
1162	269.6
521	405.6
508	15.8
887	159.6
1293	549.4
570	503.8
507	44.8
950	184.2
1524	679.6
1524	1024
658	677.6
886	249.2
1524	641.2
1524	1024
1524	1024
1417	981.2
867	697
1524	629.8
1524	1024
1524	1024
1145	872.4
508	390.2
507	7.6
1524	413.8
1474	1004
1018	791.6
1042	527.6
968	512.4
994	478.4
1068	523.6
1072	569.6
1006	545.6
980	495.6
998	487.2
1079	530.4
1081	579.8
988	543.8
508	296
878	156
1125	476.8
1002	575.8
961	485.6
1012	481.4
1068	534.4
1069	568.4
1044	559
959	510
1016	481.8
1014	515.2
1074	538
507	347.2
1038	219.4
1006	525.2
1070	531.6
1078	573.2
999	546.4
966	485.8
1038	494.8
1068	550
1064	566.4
1088	573.6
956	535.2
508	276.8
680	76.8
1204	389.6
773	531.6
1076	394.2
1079	577.2
1049	567
972	518.2
975	473.2
1066	511.4
1090	575.6
1025	564
958	498.2
508	278
793	122
1113	421
961	552.2
978	467.8
1068	514
1091	577.2
1022	563.4
957	496
1004	475.8
1071	530.8
1089	578.2
1025	563.4
508	318.2
1043	222
1069	553.4
1093	578.6
1068	583
956	523.2
1005	475.6
1324	632.6
948	673.6
985	462.8
897	449.8
1048	457.4
1118	576
508	374
1055	226.8
962	517.8
1076	507.6
1089	581.2
1017	560.2
954	491.8
1007	475.2
1074	533.8
1092	581.2
1017	562
954	491.8
508	275.6
785	118.8
1104	412.6
953	543.6
987	466.6
1073	521.4
1086	578.2
1055	573.6
953	514.2
1011	476.2
1043	523.8
1085	559.8
1010	555
507	308.8
1012	209
1079	538.8
934	521
1026	470.8
1074	545.2
1038	559.6
1052	543.6
1033	544.4
998	519
1004	500.4
1035	516.4
1326	651.4
508	498.8
508	8
507	7.6
508	7.4
508	8
508	8
508	8
508	8
508	8
508	8
1323	334
616	540.2
507	72.4
992	201
1524	704.8
910	778.4
507	248.8
658	67.4
1524	504.4
1186	888.8
507	414.4
507	7
1524	413.8
1215	900.4
508	432.2
507	7.6
1524	413.8
1524	1024
771	722.8
507	165.4
1524	413.8
1524	1024
1524	1024
932	787.2
508	262.4
1358	348
1524	924.4
1524	1024
1524	1024
717	701.2
1349	469.8
1524	919
1524	1024
1524	1024
1524	1024
1522	1023.2
1524	1022.8
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1445	992.4
1516	973.4
1524	1019.2
1524	1024
1524	1024
1524	1024
1524	1024
1136	868.8
1496	780
1524	1007.2
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1371	962.8
1524	932.2
1524	1024
1524	1024
1524	1024
1524	1024
1496	1012.8
1007	800.4
1524	713.8
1524	1024
1524	1024
1524	1024
712	699.2
508	130.4
1524	414.4
1524	1024
1524	1024
1524	1024
1524	1024
507	617.2
1230	296.2
1524	847.6
1390	970.4
508	537.2
508	8
1524	414.4
1438	989.6
508	566
507	7.6
1524	413.8
1041	830.8
645	382.6
507	89.8
1101	244.6
996	559
508	300.8
508	8
1445	382.8
1043	784.2
507	328.6
508	7.4
1524	414.4
1357	957.2
507	517
507	7
1524	413.8
1405	976.4
518	550.2
508	14
1524	414.4
1524	1024
946	792.8
508	270.8
852	145.6
1524	620.8
1277	925.2
508	469.4
507	7.6
1524	413.8
1199	894
508	422.6
508	8
1509	408.4
860	749.4
508	219.2
508	8
1513	410
1150	867.8
508	393.2
508	8
1524	414.4
926	784.8
508	258.8
507	7.6
702	85
507	124
508	7.4
507	7.6
507	7
507	7
508	7.4
507	7.6
508	7.4
507	7.6
507	7
653	65.4
508	95
508	8
729	96.4
508	140.6
508	8
1012	209.6
508	310.4
507	7.6
507	7
507	7
507	7
508	7.4
507	7.6
507	7
709	87.8
508	128.6
508	8
1174	274.4
671	472.8
507	105.4
508	7.4
1524	414.4
735	708.4
508	144.2
1365	350.8
1524	928.6
1524	1024
1230	906.4
508	441.2
1209	288.4
1524	835
1524	1024
834	748
507	203.2
508	7.4
1145	262.8
508	390.2
508	8
1524	414.4
1484	1008
821	718.8
507	195.4
507	7
1524	413.8
836	748.8
507	204.4
1450	384.2
1524	979.6
1524	1024
815	740.4
508	192.2
1524	414.4
1524	1024
1524	1024
1097	853.2
508	361.4
690	80.8
1524	523.6
1524	1024
786	728.8
508	174.8
1457	387.6
1524	983.8
1204	896
508	425.6
507	7.6
1524	413.8
1337	949.2
508	505.4
508	8
1524	414.4
1371	962.8
508	525.8
507	7.6
1524	413.8
1524	1024
1524	1024
509	618
874	155
1524	634
1524	1024
1441	990.8
509	568.2
968	192.6
1524	690.4
1524	1024
1524	1024
1498	1013.6
1524	1008.4
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1452	995.2
1116	817.6
1197	648.4
1524	827.8
616	660.8
508	72.8
508	8
930	176.8
507	260.8
507	7
1305	326.2
783	596.2
507	172.6
508	7.4
952	185.6
507	274
507	7
1313	329.4
1044	705.4
508	329.6
508	8
1407	367.6
1326	874.6
525	505.6
507	17.8
1274	313.8
911	628.8
508	249.8
508	8
508	8
507	7.6
507	7
507	7
507	7
507	7
507	7
508	7.4
507	7.6
508	7.4
507	7.6
507	7
508	7.4
507	7.6
508	7.4
508	8
507	7.6
507	7
507	7
654	65.8
507	95.2
508	7.4
507	7.6
507	7
507	7
508	7.4
507	7.6
507	7
508	7.4
508	8
932	177.6
508	262.4
507	7.6
1329	335.8
507	500.2
508	7.4
550	24.8
1082	262.8
1080	581.2
1090	584
1053	575.2
960	515.8
1044	493.6
1098	565.6
1085	592.8
985	545
976	481.4
